04-10-2013,62.8,81,46.9,6.8,0.14
04-10-2014,49.8,59,42.1,10.4,0
04-10-2015,43,57.2,39.2,6.9,0.25
04-10-2016,40.5,50,33.1,11.5,0.07
04-10-2017,61.3,73,46,7.6,0
04-10-2018,43.2,50,33.1,7.9,0
04-11-2013,56.4,71.1,48.9,7.3,0.41
04-11-2014,59.2,73.9,42.1,8.8,0
04-11-2015,55.3,57.2,51.1,14.7,0.24
04-11-2016,50.2,61,33.1,11.7,0
04-11-2017,67.4,78.1,52,7.9,0
04-11-2018,44.4,52,37.9,6.9,0
04-12-2013,45.1,60.1,42.1,14.9,0.01
04-12-2014,58.8,73.9,48.9,6.6,0
04-12-2015,51.3,64.9,44.1,7.6,0
04-12-2016,53.2,61,44.1,10.9,0.04
04-12-2017,63.9,78.1,54,4.3,0
04-12-2018,50.6,60.1,37.9,8.1,0
04-13-2013,46.6,57,41,7.4,0.57
04-13-2014,59.8,73.9,48.9,8.2,0
04-13-2015,55.6,64.9,44.1,8.0,0
04-13-2016,48.4,57.9,42.1,8.8,0.19
04-13-2017,58.5,77,50,9.8,0.03
04-13-2018,65.4,82,46,11.1,0
04-14-2013,51.8,57,42.1,8.5,0.01
04-14-2014,61.7,73.9,50,10.5,0
04-14-2015,59.3,64.9,46.9,7.0,0
04-14-2016,49.9,61,42.1,6.5,0
04-14-2017,57.2,66,50,7.1,0
04-14-2018,61.6,82,51.1,9.4,0
04-15-2013,49.3,55.9,44.1,7.1,0
04-15-2014,56.9,61,44.6,13.7,0.1
04-15-2015,59.1,70,51.1,7.4,0
04-15-2016,50.8,63,43,5.2,0
04-15-2017,57.2,66,50,8.4,0
04-15-2018,44.4,69.1,39,18.4,0
04-16-2013,53.1,62.1,44.1,10.1,0
04-16-2014,38.9,46.9,32,14.1,0.82
04-16-2015,56.5,70,46.9,7.4,0
04-16-2016,52.6,64.9,44.1,6.7,0
04-16-2017,70.8,88,52,9.5,0
04-16-2018,46.6,61,39,18.1,1.24
04-17-2013,61,69.1,46.9,7.2,0.02
04-17-2014,41.1,46.9,32,11.4,0.05
04-17-2015,59.7,71.1,46.9,9.0,0.08
04-17-2016,55.8,73.9,45,4.5,0
04-17-2017,70.9,88,60.1,12.2,0
04-17-2018,46.2,61,39.9,13.8,1.62
04-18-2013,56.4,69.1,48.9,8.2,0.01
04-18-2014,39.9,46.9,35.1,7.1,0
04-18-2015,66,79,54,5.7,0
04-18-2016,62.5,80.1,48,4.4,0
04-18-2017,59.2,73,51.1,10.2,0
04-18-2018,44.7,55,39,11.6,0
04-19-2013,59.2,70,48.9,10.4,0
04-19-2014,50.6,64.9,35.1,6.8,0
04-19-2015,57.6,79,50,8.8,0
04-19-2016,65.5,80.1,48.9,8.6,0
04-19-2017,50,64.9,46,11.0,0
04-19-2018,46.2,55,39,9.9,0.07
04-20-2013,56.4,70,51.1,13.0,0.08
04-20-2014,51.6,64.9,42.1,9.2,0
04-20-2015,50.6,61,45,13.2,0
04-20-2016,58.8,69.1,51.1,10.7,0
04-20-2017,54.4,66,46,6.7,0.19
04-20-2018,43.2,50,37.9,16.3,0.08
04-21-2013,46.5,60.1,39,10.3,0.06
04-21-2014,49.9,63,41,5.4,0
04-21-2015,57.4,66.9,45,9.0,0.95
04-21-2016,58.8,70,50,8.2,0
04-21-2017,52.3,66,48.9,11.2,0.3
04-21-2018,48.8,62.1,37.9,10.4,0
04-22-2013,47.5,55,39,10.3,0
04-22-2014,56.4,66,41,7.7,0
04-22-2015,58.8,66.9,50,8.9,0.07
04-22-2016,70,78.1,50,7.1,0
04-22-2017,51.8,55.9,48,6.9,0.02
04-22-2018,55.2,64.9,41,8.1,0
04-23-2013,45.9,55,42.1,12.8,0
04-23-2014,55.6,66,48,16.0,0
04-23-2015,47.4,66.9,42.1,13.5,0.1
04-23-2016,66.5,78.1,61,8.7,0.14
04-23-2017,54.7,64.9,48,7.0,0.07
04-23-2018,53.5,64.9,45,7.8,0
04-24-2013,52.8,64.9,42.1,9.1,0
04-24-2014,49.4,62.1,43,17.9,0
04-24-2015,43.4,50,39,16.1,0
04-24-2016,56.5,69.1,48,9.7,0
04-24-2017,53.5,64.9,48,6.0,0
04-24-2018,54.8,66,45,7.9,0
04-25-2013,55.6,66.9,45,11.3,0
04-25-2014,52.3,60.1,43,8.9,0
04-25-2015,46.1,60.1,39,11.8,0
04-25-2016,56.6,68,48,6.5,0
04-25-2017,52.8,59,48,16.3,0.07
04-25-2018,56.1,66,46,10.4,0.42
04-26-2013,57.6,66.9,46.9,6.3,0
04-26-2014,52,64,44.6,8.2,0.7
04-26-2015,52,61,39,5.2,0
04-26-2016,54.4,68,50,9.4,0.19
04-26-2017,55.2,62.1,50,11.9,0.73
04-26-2018,59.6,70,50,9.9,0.29
04-27-2013,57.6,68,48,5.6,0
04-27-2014,51.3,64,45,10.8,0.06
04-27-2015,53.8,61,45,9.9,0
04-27-2016,51.1,57.9,46.4,7.9,0.11
04-27-2017,62,69.1,53.1,5.1,0.13
04-27-2018,54.5,70,48.9,8.1,0.17
04-28-2013,58.5,69.1,48,7.3,0
04-28-2014,53.7,64,46,7.3,0
04-28-2015,57.2,72,48.9,11.5,0
04-28-2016,53.3,60.1,46.9,8.3,0
04-28-2017,66.6,84.9,55,5.9,0.01
04-28-2018,56.7,66,48.9,6.2,0.05
04-29-2013,55.7,69.1,51.1,8.5,0
04-29-2014,49.9,64,44.1,13.4,0
04-29-2015,64.2,75.9,51.1,8.8,0
04-29-2016,52,59,48,7.8,0
04-29-2017,76.9,88,55,8.8,0.06
04-29-2018,54.2,66,50,10.6,0.22
04-30-2013,56.6,66,51.1,8.2,0.03
04-30-2014,44.5,51.1,42.1,14.1,0.55
04-30-2015,52.4,75.9,46.9,13.1,0
04-30-2016,52.8,63,46.9,6.2,0.02
04-30-2017,64.7,88,55.9,10.1,0
04-30-2018,49,57.9,44.1,15.8,0.15
05-01-2013,56.7,66,48,7.2,0
05-01-2014,59.3,77,42.1,7.9,4.88
05-01-2015,52.6,64,46.9,7.6,0
05-01-2016,50.1,63,46.9,7.3,0
05-01-2017,55.9,73,50,9.3,0
05-01-2018,60.3,82,44.1,7.8,0
05-02-2013,58.1,68,48,4.7,0
05-02-2014,62.8,77,48.9,7.6,0.01
05-02-2015,53.9,69.1,48,4.7,0
05-02-2016,50.6,61,44.6,6.1,0.15
05-02-2017,70.5,78.1,50,12.9,0
05-02-2018,76.9,89.1,66,10.3,0
05-03-2013,57,68,50,9.5,0
05-03-2014,61.7,69.1,54,7.2,0
05-03-2015,59.5,75.9,48,6.4,0
05-03-2016,54.5,62.1,45,7.3,0.73
05-03-2017,64.3,78.1,61,14.1,0
05-03-2018,82.3,93,64.9,10.8,0
05-04-2013,55.2,66.9,50,7.3,0
05-04-2014,58.7,69.1,54,12.2,0.03
05-04-2015,66.5,82,51.1,7.1,0
05-04-2016,51.3,55,48.9,9.0,0.07
05-04-2017,57.7,66.9,51.1,8.9,0
05-04-2018,75.8,93,68,5.5,0.01
05-05-2013,52.1,60.1,46.4,9.3,0
05-05-2014,57.5,66.9,50,15.6,0
05-05-2015,72.7,82,54,7.5,0
05-05-2016,51.8,57.9,46.9,11.6,0.02
05-05-2017,56,66,51.1,11.4,0.01
05-05-2018,70.3,84,61,11.2,0
05-06-2013,54.4,68,46.9,7.0,0
05-06-2014,59.2,68,50,8.6,0
05-06-2015,65.3,81,59,6.4,0
05-06-2016,52.2,57.9,46.9,13.0,0.38
05-06-2017,62.4,66.9,53.1,13.8,2.31
05-06-2018,62.6,75.9,57,7.6,0
05-07-2013,59.3,71.1,46.9,6.7,0
05-07-2014,59,68,51.1,7.0,0
05-07-2015,64.6,75.9,52,5.2,0
05-07-2016,52.3,57.2,48.2,8.7,0.18
05-07-2017,56.1,66.9,53.1,12.2,0.01
05-07-2018,62.1,75,54,5.6,0
05-08-2013,60.1,71.1,53.1,9.2,0.98
05-08-2014,55.6,68,51.1,6.7,0.32
05-08-2015,64.2,79,52,6.3,0
05-08-2016,55.4,64.9,48.9,9.8,0.07
05-08-2017,53.4,62.1,48,12.5,0
05-08-2018,61.8,75,54,5.9,0
05-09-2013,58.2,68,55,6.0,1.36
05-09-2014,54.9,63,52,5.5,0.09
05-09-2015,58,79,53.1,8.4,0
05-09-2016,62.9,73.9,48.9,9.9,0.08
05-09-2017,55.6,64,48,9.2,0
05-09-2018,63.5,73.9,54,4.8,0
05-10-2013,67.7,80.1,55,5.3,0.32
05-10-2014,65.4,82,52,7.1,0.02
05-10-2015,66.3,82,53.1,6.0,0.01
05-10-2016,59.1,73.9,51.1,7.6,0
05-10-2017,56.8,64.9,48.9,6.2,0
05-10-2018,59.4,73.9,54,6.5,0
05-11-2013,64.6,80.1,61,7.9,0.15
05-11-2014,69.3,82,55,9.8,0.93
05-11-2015,74.4,82.9,57,9.4,0
05-11-2016,63,73.9,51.1,5.4,0
05-11-2017,57.1,64.9,52,6.4,0
05-11-2018,65.1,73,55.9,8.3,0.19
05-12-2013,64.3,70,59,11.0,0.5
05-12-2014,73.2,82,62.1,4.4,0.02
05-12-2015,74.9,87.1,64,9.1,0
05-12-2016,66.2,78.1,53.1,5.7,0
05-12-2017,56.5,64,52,6.9,0
05-12-2018,59.2,73,54,7.3,0.06
05-13-2013,53.4,70,48,12.9,0.01
05-13-2014,65.8,82,59,7.7,0
05-13-2015,65.1,87.1,57.9,15.3,0
05-13-2016,61.6,78.1,55.9,5.7,0
05-13-2017,53.2,55.9,48,11.1,0.13
05-13-2018,53.6,64,52,7.3,0.14
05-14-2013,52.1,62.1,45,10.8,0
05-14-2014,56.5,71.1,51.1,7.1,0
05-14-2015,59.7,72,52,8.5,0
05-14-2016,66.2,73,57.9,6.8,0.25
05-14-2017,55.4,70,46.9,13.4,1.61
05-14-2018,58.4,71.1,52,5.0,0.1
05-15-2013,58.9,68,45,8.7,0
05-15-2014,60.7,75,51.1,8.5,0.14
05-15-2015,63.2,73.9,52,7.6,0
05-15-2016,56,73,48,15.4,0
05-15-2017,61.7,70,46.9,17.8,0.01
05-15-2018,69.1,91.9,52,9.4,0.02
05-16-2013,69.8,80.1,54,6.7,0.02
05-16-2014,67.2,75,54,15.9,0.03
05-16-2015,65.2,75,55.9,6.5,0.01
05-16-2016,52.8,68,44.1,16.9,0
05-16-2017,68.8,82.9,54,10.3,0
05-16-2018,62.9,70,55.9,6.7,0.44
05-17-2013,66.9,80.1,61,7.2,0
05-17-2014,62.2,71.1,54,9.8,1.58
05-17-2015,70.4,82.9,57,3.2,0.28
05-17-2016,62.3,68,44.1,9.2,0
05-17-2017,79.2,93.9,59,6.8,0
05-17-2018,60.2,73.4,55,6.0,0.64
05-18-2013,62.2,73.9,55.9,5.3,0
05-18-2014,60.4,70,53.1,7.6,0
05-18-2015,63.6,75.9,55.4,7.5,0.02
05-18-2016,59.3,69.1,55,7.2,0
05-18-2017,88.1,97,66,10.1,0
05-18-2018,64.9,73,55,8.9,0.02
05-19-2013,58.3,61,55.4,8.4,0
05-19-2014,60.4,70,53.1,10.5,0
05-19-2015,61.6,82,55,6.2,0.01
05-19-2016,60.9,71.1,55,5.3,0
05-19-2017,87.9,97,80.1,11.0,0
05-19-2018,54.4,66.9,50,10.7,0.2
05-20-2013,64.9,79,55.9,5.1,0.39
05-20-2014,65.5,77,53.1,8.9,0
05-20-2015,62,82,55,13.2,0
05-20-2016,64.4,78.1,55.9,5.7,0
05-20-2017,67.3,96.1,61,10.9,0.01
05-20-2018,66.7,84,50,7.1,0.44
05-21-2013,75.4,86,57,7.3,0
05-21-2014,69.7,77,57,6.7,0
05-21-2015,57.1,66,53.1,7.0,0
05-21-2016,62.4,78.1,57,6.3,0
05-21-2017,62.4,71.1,57,7.9,0
05-21-2018,68.9,84,55,7.6,0
05-22-2013,69.6,82.9,57.2,7.4,0
05-22-2014,62.9,75,57.9,6.2,0.27
05-22-2015,61.8,75,53.1,9.9,0
05-22-2016,60.7,71.1,54,6.5,0.18
05-22-2017,59.8,71.1,57,7.5,0.11
05-22-2018,64.6,79,55.9,5.0,0
05-23-2013,70.4,81,57.9,8.0,0
05-23-2014,60.3,68,57,6.0,0.01
05-23-2015,59.3,75,50,11.5,0
05-23-2016,65,77,54,6.0,0.11
05-23-2017,63.4,70,57,4.9,0.53
05-23-2018,66.2,82,55.9,5.1,0.42
05-24-2013,60.8,81,48.9,9.2,0.58
05-24-2014,60.2,68,57,6.2,1.09
05-24-2015,65.7,81,50,8.7,0
05-24-2016,65.6,77,55.9,5.3,0.26
05-24-2017,62.8,70,57,7.4,0.03
05-24-2018,74.5,86,57,7.6,0.21
05-25-2013,49.7,66.9,46,16.9,0.22
05-25-2014,65.5,81,55.9,5.4,0.02
05-25-2015,72.5,82.9,55.9,8.8,0
05-25-2016,74.4,90,60.1,3.9,0.02
05-25-2017,58.4,69.1,55.9,11.7,0.1
05-25-2018,77.9,89.1,66,9.6,0
05-26-2013,56.2,66.9,46,17.5,0.02
05-26-2014,75.2,87.1,55.9,7.2,0
05-26-2015,75.2,86,64.9,10.3,0
05-26-2016,82.2,91.9,60.1,7.2,0
05-26-2017,63.5,75.9,55.9,11.1,0.89
05-26-2018,82.3,91.9,68,9.3,0
05-27-2013,64.2,77,48.9,6.9,0
05-27-2014,79.5,87.1,66,7.6,0
05-27-2015,73.5,86,66.9,9.9,0
05-27-2016,76.6,91.9,55,7.2,0
05-27-2017,67.4,75.9,57,8.0,0.12
05-27-2018,68.8,91.9,59,11.2,0.12
05-28-2013,63.9,77,55.9,6.0,0
05-28-2014,61.3,86,54,11.7,0
05-28-2015,73.4,84,66.9,7.0,0.02
05-28-2016,79.9,91.9,66.9,8.4,0
05-28-2017,64.5,72,57.9,6.8,0
05-28-2018,60.2,82,55.9,8.3,0.41
05-29-2013,65.8,82.9,57,5.1,0.41
05-29-2014,55.6,63,51.1,9.8,0
05-29-2015,73,84,64,7.2,0
05-29-2016,80,91.9,73,9.1,0
05-29-2017,59.1,71.1,55.9,9.5,0.13
05-29-2018,72.8,87.1,55.9,6.0,0
05-30-2013,82.5,93,73.9,7.4,0
05-30-2014,63.2,75.9,51.1,4.1,0
05-30-2015,73.1,82.9,64,9.8,0
05-30-2016,73.5,87.1,69.1,6.6,1.53
05-30-2017,58.3,64,55,7.6,0.03
05-30-2018,69,87.1,63,7.8,0
05-31-2013,84.8,93,73.9,6.1,0
05-31-2014,64,75.9,55.9,10.6,0.03
05-31-2015,74.6,86,66,9.6,0
05-31-2016,76.7,86,69.1,7.5,0
05-31-2017,63.1,78.1,55,6.6,0.08
05-31-2018,64,77,60.1,7.1,0
06-01-2013,82.6,93,75,9.1,0
06-01-2014,65.1,77,57,6.0,0.01
06-01-2015,57.4,86,54,13.8,1.69
06-01-2016,76,84,68,6.7,0
06-01-2017,69.4,82,57.9,6.9,0.05
06-01-2018,69,82,62.1,5.8,0.08
06-02-2013,79.6,89.1,70,10.1,0
06-02-2014,69.7,79,57,9.3,0
06-02-2015,52,57.9,50,10.2,0.47
06-02-2016,68.9,82.9,62.1,9.2,0
06-02-2017,70.6,82,60.1,8.8,0
06-02-2018,77.5,87.1,63,6.5,0.02
06-03-2013,74.2,84,69.8,7.6,0.14
06-03-2014,75.7,84.9,61,7.4,0
06-03-2015,58.2,69.1,50,7.3,0.24
06-03-2016,66.3,73.9,62.1,6.3,0
06-03-2017,66.1,79,59,9.2,0
06-03-2018,65.6,87.1,60.1,10.9,0.02
06-04-2013,67.6,78.1,59,9.4,0.93
06-04-2014,69.5,84.9,62.1,6.8,0.06
06-04-2015,58.1,69.1,53.1,9.4,0
06-04-2016,72.8,82.9,63,5.5,0.02
06-04-2017,66,73.9,59,6.3,0
06-04-2018,59,70,51.8,10.2,0.64
06-05-2013,67.1,75.9,59,7.2,0
06-05-2014,67,81,62.1,7.9,0.4
06-05-2015,59.5,68,54,6.5,0
06-05-2016,69.3,82.9,66,7.5,0.27
06-05-2017,61.8,71.1,59,7.9,0.06
06-05-2018,67.6,77,52,7.5,0.35
06-06-2013,65.4,73.9,59,7.3,0
06-06-2014,67.8,75.9,61,11.3,0.3
06-06-2015,65.7,73.9,55.9,7.3,0.55
06-06-2016,75.1,87.1,66.9,9.1,0.67
06-06-2017,58,66.9,55,11.5,0.02
06-06-2018,65.2,77,59,6.9,0
06-07-2013,62.3,73,59,10.6,0.66
06-07-2014,71.5,82,61,6.4,0
06-07-2015,65.3,73.9,57,7.6,0
06-07-2016,79.3,87.1,68,9.1,0
06-07-2017,58.6,70,52,8.0,0.03
06-07-2018,64.1,71.1,60.1,8.6,0
06-08-2013,66.1,77,57.2,11.5,3.56
06-08-2014,76.4,84.9,63,5.5,0
06-08-2015,67.5,77,57,11.6,0
06-08-2016,64.9,87.1,55,13.0,0.01
06-08-2017,63.9,71.1,52,5.4,0
06-08-2018,69.8,82.9,61,6.7,0
06-09-2013,72.9,82,57.9,4.5,0.79
06-09-2014,68,84.9,62.1,7.0,0.45
06-09-2015,73.3,84.9,62.1,10.1,0.05
06-09-2016,63.6,73.9,55,17.1,0.44
06-09-2017,66.7,82.9,55.9,7.2,0
06-09-2018,75.6,82.9,62.1,7.2,0
06-10-2013,67.7,82,64,7.3,0
06-10-2014,66.9,75.2,63,6.5,0.79
06-10-2015,74.2,84.9,66,8.2,0.01
06-10-2016,67.9,78.1,55.9,12.0,0
06-10-2017,78.1,88,55.9,7.6,0
06-10-2018,70.3,81,66,4.8,0
06-11-2013,70.8,82,62.1,10.3,1.37
06-11-2014,65.6,75,61,9.5,0.04
06-11-2015,80.2,91.9,66,8.8,0
06-11-2016,74.6,90,59,7.0,0
06-11-2017,83.7,93.9,66.9,9.0,0
06-11-2018,65.2,73,60.1,7.0,0.01
06-12-2013,71.6,82,63,14.2,0.02
06-12-2014,63.6,75.9,59,9.0,0.01
06-12-2015,80.7,91.9,71.1,7.7,0
06-12-2016,80.2,90,64,14.0,0.1
06-12-2017,86.7,96.1,75,8.5,0
06-12-2018,66.3,75,60.1,7.8,0
06-13-2013,68.4,75.9,63,8.3,0
06-13-2014,65.7,75.9,59,8.4,0.14
06-13-2015,80.5,88,71.1,10.1,0
06-13-2016,66,86,59,16.9,0
06-13-2017,89.7,100.9,75.9,8.5,0
06-13-2018,69.3,81,60.1,8.2,0
06-14-2013,61.6,75,55,12.4,1.13
06-14-2014,69.6,75.9,62.1,10.1,1.43
06-14-2015,77,87.1,68,6.3,0
06-14-2016,69,81,59,11.2,0
06-14-2017,78.8,93.9,71.6,7.8,0.48
06-14-2018,77.5,86,64.9,12.5,0.03
06-15-2013,71.2,82,55,8.0,0.25
06-15-2014,67.6,79,61,10.0,0
06-15-2015,70.3,79,62.6,9.0,0.79
06-15-2016,75.3,87.1,60.1,6.2,0
06-15-2017,70.7,82.9,64,8.1,0.02
06-15-2018,71.7,86,64.9,9.9,0
06-16-2013,75.4,86,64,6.5,0
06-16-2014,72,81,61,5.3,0
06-16-2015,68.1,79,62.6,7.1,0.02
06-16-2016,73.3,87.1,66,4.4,0.12
06-16-2017,65.6,75.9,63,9.1,0
06-16-2018,75.1,86,64.9,4.9,0
06-17-2013,77.8,87.1,68,8.4,0
06-17-2014,76.7,88,64,6.7,0
06-17-2015,73.9,79,64,8.3,0.34
06-17-2016,71.2,77,66,6.4,0
06-17-2017,67,73.9,63,7.0,0
06-17-2018,79.3,91,66.9,5.3,0
06-18-2013,73.1,87.1,66,6.3,0
06-18-2014,83.2,88,70,11.2,0
06-18-2015,66.8,69.8,64.4,7.5,0
06-18-2016,73,86,63,5.3,0
06-18-2017,75.3,84,64,8.8,1.26
06-18-2018,82.1,91.9,66.9,9.7,0
06-19-2013,68.6,82,61,8.5,0.2
06-19-2014,74.8,88,68,5.4,0
06-19-2015,73.2,84.9,64.9,6.0,0
06-19-2016,75.1,86,63,7.5,0
06-19-2017,78.5,87.1,70,11.1,0
06-19-2018,83.5,91.9,73.9,10.4,0.1
06-20-2013,71.4,80.1,61,8.2,0
06-20-2014,73.3,80.1,66,8.0,0
06-20-2015,69.5,84.9,64,8.3,0
06-20-2016,73.4,84,66,6.9,0
06-20-2017,76.9,87.1,70,11.0,1.23
06-20-2018,76.4,89.1,69.1,6.2,0.05
06-21-2013,73,82,64.9,8.4,0
06-21-2014,70,75.9,62.1,8.4,0
06-21-2015,75,90,64,9.4,0.25
06-21-2016,80.8,89.1,66,10.0,0
06-21-2017,80.3,87.1,70,8.7,0.01
06-21-2018,74.7,86,66.2,6.2,1.09
06-22-2013,73.7,84,66,8.7,0
06-22-2014,70.1,77,64,6.4,0
06-22-2015,79.6,90,69.1,10.1,0.29
06-22-2016,77.9,89.1,66.9,8.8,0
06-22-2017,77.1,87.1,68,7.6,0
06-22-2018,72.4,86,66,9.1,1.08
06-23-2013,77.1,87.1,66.9,9.6,0
06-23-2014,73.2,82,64,6.2,0
06-23-2015,84.4,91.9,72,10.3,0
06-23-2016,74.3,86,66.9,6.8,0
06-23-2017,81.2,87.1,68,9.3,0
06-23-2018,65.3,75,62.1,10.6,0.1
06-24-2013,82.3,96.1,71.1,7.7,0
06-24-2014,73.5,82,66.9,10.8,0
06-24-2015,77.1,91.9,69.1,10.1,0.07
06-24-2016,74.7,84.9,68,8.7,0
06-24-2017,79.5,87.1,70,10.0,0.96
06-24-2018,71.9,88,62.1,6.6,0
06-25-2013,83.1,96.1,75,7.0,0
06-25-2014,75.4,84,69.1,10.3,0
06-25-2015,76.8,84.9,69.1,6.0,0
06-25-2016,73.3,84.9,64.9,8.0,0
06-25-2017,78.2,86,70,7.1,0.18
06-25-2018,75.9,88,64.9,9.9,0.01
06-26-2013,82.9,95,75,8.8,0.01
06-26-2014,77.5,86,71.1,6.3,0.07
06-26-2015,74.8,84.9,69.1,7.7,0
06-26-2016,75.8,86,64.9,7.5,0
06-26-2017,74,84,66.9,9.0,0
06-26-2018,71.6,82,64,8.8,0
06-27-2013,78.3,89.1,73,5.9,0.01
06-27-2014,74.5,86,68,7.5,0
06-27-2015,69,80.1,62.1,8.5,0
06-27-2016,75.7,86,69.1,9.9,0
06-27-2017,71.2,81,62.1,7.7,0.16
06-27-2018,71.4,77,64,10.5,0
06-28-2013,78.8,89.1,73,10.4,0.13
06-28-2014,75.6,87.1,68,5.4,0
06-28-2015,64.2,73.9,60.1,12.4,1.32
06-28-2016,72.6,84,69.1,9.3,0.54
06-28-2017,71.5,81,62.1,10.1,0
06-28-2018,75.4,87.1,68,10.5,0.52
06-29-2013,77.8,89.1,72,9.5,0
06-29-2014,74.9,87.1,69.1,7.5,0
06-29-2015,71.3,78.1,62.1,10.1,0.26
06-29-2016,75.7,87.1,70,5.5,0.07
06-29-2017,76.2,82.9,64,10.9,0
06-29-2018,80.6,91.9,71.1,6.8,1.03
06-30-2013,77.7,87.1,72,7.2,0
06-30-2014,75.8,84,69.1,9.0,0
06-30-2015,75.3,82,64,9.5,0
06-30-2016,77.6,87.1,70,6.9,0
06-30-2017,80.2,89.1,69.1,11.7,0
06-30-2018,84.7,96.1,72,5.8,0
07-01-2013,74.8,78.1,73.4,7.8,0
07-01-2014,79,88,69.1,10.2,0
07-01-2015,76.4,84.9,70,9.7,0.35
07-01-2016,76.9,87.1,70,8.4,0
07-01-2017,79,89.1,73.9,9.4,0
07-01-2018,87.9,97,73,5.7,0
07-02-2013,76.1,82.9,73,8.0,0.73
07-02-2014,81.7,91,73,10.1,0
07-02-2015,75.7,84.9,70,6.4,0
07-02-2016,72.9,81,68,11.5,0.28
07-02-2017,79.8,91,73,7.4,0.07
07-02-2018,86.9,97,77,7.1,0
07-03-2013,78.5,84.9,73.9,8.8,0.06
07-03-2014,78.9,91,72,6.3,0.65
07-03-2015,73.5,81,66.9,4.8,0
07-03-2016,75.4,82,68,7.3,0
07-03-2017,83.3,91,73,7.2,0
07-03-2018,83.2,95,77,6.2,0
07-04-2013,82,91,73.9,8.6,0.96
07-04-2014,71.1,89.1,64.9,8.5,0.71
07-04-2015,71.8,81,66.9,6.9,0
07-04-2016,76.7,86,69.1,7.8,0
07-04-2017,77.8,90,70,4.2,0.12
07-04-2018,82.3,91,78.1,6.4,0.01
07-05-2013,84.4,93,75.9,9.0,0
07-05-2014,71.8,82.9,64.9,13.7,0.16
07-05-2015,75.1,84.9,69.1,4.6,0
07-05-2016,76,89.1,69.1,6.3,1.08
07-05-2017,76.7,87.1,70,7.6,0
07-05-2018,82.9,90,78.1,8.5,0
07-06-2013,87,95,77,9.3,0
07-06-2014,78.2,87.1,64.9,9.5,0
07-06-2015,77.1,84.9,70,6.2,0
07-06-2016,85.8,96.1,69.1,5.3,0.57
07-06-2017,74.5,84.9,69.1,7.1,0
07-06-2018,80.8,90,77,11.3,0.05
07-07-2013,88.8,98.1,79,8.8,0
07-07-2014,81.3,91.9,69.1,11.4,0
07-07-2015,79.5,88,71.1,9.2,0
07-07-2016,85.1,96.1,77,7.3,0
07-07-2017,72.4,82,68,8.4,0.01
07-07-2018,71.6,82.9,64,11.1,0.04
07-08-2013,83.7,98.1,75,8.9,0
07-08-2014,83.8,93,72,10.7,0.18
07-08-2015,82,89.1,75,7.7,0
07-08-2016,78.8,93,73.9,6.5,0.02
07-08-2017,78.5,87.1,68,7.5,2.13
07-08-2018,73.2,84,64,5.1,0
07-09-2013,82.6,91,75,6.0,0
07-09-2014,79.5,93,72,10.2,0
07-09-2015,73.8,89.1,68,6.4,0.09
07-09-2016,70.3,86,66,9.0,0.01
07-09-2017,76.3,87.1,70,8.5,0
07-09-2018,77.7,90,66.9,6.5,0
07-10-2013,82,91,75,8.7,0.08
07-10-2014,76.3,88,70,5.5,0
07-10-2015,75.8,84,68,9.4,0.29
07-10-2016,73,81,66.9,7.0,0.41
07-10-2017,78.7,88,70,8.0,0
07-10-2018,83.1,97,69.1,7.3,0
07-11-2013,82.3,91,75,7.6,0.02
07-11-2014,76.9,84.9,70,6.1,0
07-11-2015,78.6,86,72,3.8,0
07-11-2016,74.5,82,68.5,8.7,0
07-11-2017,80.5,89.1,72,8.5,0
07-11-2018,81.7,97,73.9,8.4,0
07-12-2013,75.4,86,72,9.1,0
07-12-2014,77,86,70,7.0,0
07-12-2015,81.1,89.1,72,4.9,0
07-12-2016,76.6,84,69.1,8.1,0
07-12-2017,84.2,91,75,9.1,0
07-12-2018,77,87.1,66.9,6.8,0.59
07-13-2013,71.4,78.1,68,10.5,0.23
07-13-2014,75.3,86,71.1,10.1,0
07-13-2015,80.4,89.1,73,6.9,0
07-13-2016,78.1,86,71.1,8.8,0
07-13-2017,86,93.9,78.1,9.1,0
07-13-2018,77.6,86,66.9,6.2,0
07-14-2013,80.2,93.9,69.1,6.0,0.01
07-14-2014,77.2,84.9,71.1,6.3,0.41
07-14-2015,76.1,84.9,71.1,6.8,0
07-14-2016,80.4,91,73,7.8,0
07-14-2017,69.8,93.9,64.9,8.4,0.01
07-14-2018,80.5,91,71.1,8.9,0
07-15-2013,87.2,93.9,72,7.8,0
07-15-2014,76.3,88,72,7.0,0.57
07-15-2015,75.9,81,71.1,6.5,0.95
07-15-2016,86.6,91.9,75,6.4,0.5
07-15-2017,73.7,86,64.9,6.9,0.47
07-15-2018,78.9,91,71.1,7.1,0.99
07-16-2013,86.5,93.9,79,7.9,0
07-16-2014,73.8,88,68,6.4,0.93
07-16-2015,72.1,81,64,8.7,0.01
07-16-2016,84.1,91.9,77,8.0,0
07-16-2017,78,86,66.9,6.6,0.01
07-16-2018,83.9,93,71.1,6.7,0.04
07-17-2013,87.4,97,78.1,4.0,0
07-17-2014,75,82.9,68,4.8,0
07-17-2015,73.5,80.1,64,9.0,0
07-17-2016,83.1,93,77,5.1,0
07-17-2017,80.1,87.1,71.1,7.2,0
07-17-2018,82.1,93,72,8.8,0
07-18-2013,89.3,100,78.1,6.3,0
